,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15
PTPN13,0.0,0.0,0.0,0.0,0.0,0.0027344808820099474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTPN21,0.0014696910271495185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTPRB,0.0015328801150477187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTPRC,0.0018916260451101606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTPRCAP,0.0,0.0,0.0,0.003576837570321554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTPRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011249392165157128,0.0
PTPRM,0.0019163725105678302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTPRN,0.0,0.0,0.0020198520795295274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTPRZ1,0.0,0.0,0.0,0.0,0.0,0.0022012951947099576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTRF,0.0,0.0037121162312666774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTX3,0.0,0.0,0.0,0.0,0.0,0.0019935366337965133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PVALB,0.0,0.001443214818692572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PVRL1,0.0,0.0,0.0,0.0,0.0,0.003060433314492355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PYDC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004598428262086081,0.0,0.0,0.0,0.0,0.0,0.0
PYDC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010346670305056225,0.0,0.0
PYY,0.0,0.0,0.0,0.0,0.0,0.0002847159039572359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QPCT,0.0,0.002524447443733354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QPRT,0.0,0.002728884268660753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QRFPR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018726336255414946,0.0,0.0
RAB11FIP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013148999592800073,0.0
RAB17,0.0,0.0,0.0,0.0,0.0,0.0029774349513461496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB3IP,0.0017871928481158446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB6B,0.0,0.0,0.0,0.0,0.0,0.0025064980364058135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAC3,0.0,0.002703329665544828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAET1L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015338521481924319,0.0,0.0,0.0,0.0,0.0,0.0
RAI2,0.001530545542834731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RALYL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006367181726188446,0.0,0.0
RAMP1,0.0,0.003031569858965882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAMP2,0.0020667189610842377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAMP3,0.0018645450074395034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAP1GAP,0.0,0.0028112544456946075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAPGEFL1,0.0,0.0,0.0,0.0,0.0,0.002765999247761671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RARRES1,0.001860187139308593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RARRES3,0.0023459337977575654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RASAL1,0.0,0.0,0.0033373238904720963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RASD1,0.0,0.0,0.0,0.0,0.0,0.0030698888242178717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RASGEF1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010472549585486287,0.0
RASGEF1C,0.0,0.0,0.0,0.0,0.0,0.00042864977422344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RASGRF1,0.0,0.0,0.0035630082137334566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RASGRP2,0.0015462649957355148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RASIP1,0.0015968473936835814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RASL11A,0.00164011479869762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RASL12,0.0015409732987194094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RASSF2,0.0,0.0025410703409058486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024992593789555898,0.0,0.0,0.0,0.0,0.0
RBBP8NL,0.0,0.0,0.0,0.0,0.0,0.0015443999218344529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBFOX3,0.0,0.0,0.0,0.0,0.0024217803992031563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBM46,0.0,0.0,0.0002636752714656772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBP1,0.0,0.0,0.0,0.004184116474750757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03129591241169723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBP4,0.0,0.002223746676971209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBP7,0.0015401951079817467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RCAN1,0.0019482783308119953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RCAN2,0.001554825093849803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RCN3,0.0,0.0,0.0,0.004082423640833702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RDH10,0.0,0.003122623639000294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RDH12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014243492022697606,0.0,0.0,0.0,0.0
RECQL4,0.0,0.002650235635769994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REEP6,0.0,0.0,0.004315590806733262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REG1A,0.0,0.0,0.001316567264556752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REG1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036293866269513824,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REG3A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003172551237510436,0.0,0.0,0.0,0.0,0.0
REG3G,0.0,0.0,0.00013070695275056726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REG4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009217702819651015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RELB,0.0018715487240784665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RELN,0.0,0.0,0.0,0.0,0.0,0.0012759685068489408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RERGL,0.0,0.0,0.0,0.0,0.0,0.001268614221506872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RET,0.0,0.0,0.002049702110261491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RETN,0.0,0.0,0.003840703954179298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RETNLB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003145619563168242,0.0,0.0,0.0,0.0,0.0
RFTN1,0.0,0.0,0.0,0.003946833195610963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RFX4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033669327347675138,0.0,0.0,0.0
RGCC,0.0023619645269534143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGL3,0.0,0.0,0.0,0.0,0.0,0.002785960879404429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGMA,0.0,0.0,0.0,0.0,0.0,0.0024245502854513324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGN,0.0,0.0,0.0,0.0027780051831366418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGS1,0.0,0.0,0.0,0.004597603374922931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGS16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011297821282719304,0.0
RGS2,0.0021938753276183006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGS5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01253819970191384,0.0
RHAG,0.0,0.0,0.0,0.0,0.0003952051505341014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHCG,0.0,0.0,0.002698261868892333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHOB,0.0,0.0,0.0,0.0051364474791689586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHOBTB2,0.0,0.003019412814765102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHOF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011316599920141373,0.0
RHOU,0.0,0.0,0.0,0.003951630027399503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHOV,0.0,0.0,0.0,0.0,0.0,0.002606043541571674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHOXF1,0.0,0.0,0.0,0.0,0.0,0.0006687146600324009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHOXF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014236728731138871,0.0,0.0,0.0,0.0
RHOXF2B,0.0,0.0,0.0,0.0,0.00014590422708671765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RIIAD1,0.0,0.0,0.00239614337602943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RIMKLB,0.001804624320639486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMI2,0.0,0.0026378304886263406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNASE1,0.0,0.004540283854576941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNASE4,0.0,0.0,0.0,0.003853454870127378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNASE7,0.0,0.0,0.0,0.0,0.0037176856602568376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RND1,0.0,0.0,0.0,0.003411186979223962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNF113B,0.0,0.0,0.00013387286510092703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNF128,0.0,0.0,0.0,0.0,0.0,0.002419559877540643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNF144B,0.0016981678277272472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNF212,0.0,0.0,0.0,0.002695179887587846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROBO1,0.0,0.0026790155771432684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROBO4,0.0015940459070279962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROPN1L,0.0,0.0,0.0030193758358573945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RORC,0.0,0.0,0.0,0.0,0.0,0.0024424106927106426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROS1,0.0,0.0,0.0040912633030506275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RP1-170O19.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001869957978081868,0.0,0.0,0.0,0.0,0.0,0.0
RP11-1220K2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034289888202790535,0.0,0.0,0.0,0.0
RP11-169F17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.13924632352941177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RP11-389E17.1,0.0,0.0,0.0001650797154116161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RP11-47I22.3,0.0,0.0013623332593159553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RP11-553A10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01077054180728677,0.0,0.0,0.0,0.0
RP11-598P20.5,0.0,0.0010829693456408933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RP11-599B13.6,0.0,0.0011139822135000255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RP11-603J24.9,0.0,0.0,0.0,0.0,0.0,0.00022982141693965073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RP11-664D7.4,0.0,0.0,0.0031858123708477363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RP11-685N3.1,0.0,0.0,0.0011067125030471906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RP11-77K12.1,0.0,0.0,0.0,0.0,0.0,0.0002665928436499949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RP11-817J15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004365704701163963,0.0,0.0,0.0,0.0
RPL10L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012373699631917194,0.0,0.0,0.0,0.0,0.0,0.0
RPL39L,0.0,0.0029841821968771285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPRM,0.0,0.0,0.0,0.001443526579564729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS6KA2,0.0,0.002938531255388486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RRAD,0.0017425246997740133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RRAS2,0.001954659494860828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RRM2,0.0,0.0028881663579852553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSAD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009391295409710334,0.0
RSPH1,0.0,0.0,0.0036557242182797068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSPH4A,0.0,0.0,0.0024440843344777355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSPO2,0.0,0.0,0.002282170531416479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSPO3,0.0010602070609914774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSPO4,0.0,0.0,0.0028746484141266627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTKN2,0.0,0.0,0.0,0.0,0.0,0.00242139844887616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTN4RL2,0.0,0.002141128396994481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002002036794377613,0.0,0.0,0.0,0.0,0.0,0.0
RUNDC3A,0.0,0.0,0.0,0.0,0.0,0.0015120935969389364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RYR2,0.0008841803161322053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S100A1,0.0,0.0,0.0,0.002387862864335364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S100A12,0.0,0.0,0.0,0.0,0.010568291220241856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S100A2,0.0,0.0,0.0,0.0,0.0,0.0037577771567492376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S100A3,0.0,0.0,0.0,0.0,0.010075433634256014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S100A6,0.0033620952629973416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S100A7,0.0,0.0,0.002979575794881443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S100A7A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061277619244578686,0.0,0.0,0.0,0.0,0.0,0.0
S100A8,0.0,0.0,0.0,0.0,0.0,0.004350059779833709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S100A9,0.0,0.0,0.0,0.0,0.0,0.005011682807571972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S100B,0.0,0.0,0.0,0.003118260451337101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S100P,0.0,0.0,0.006285240561849942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1PR1,0.0017702282900348006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAA1,0.0,0.0,0.0,0.0,0.0,0.003179677798253042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAA2,0.0,0.0,0.0,0.0,0.0,0.002626005173214432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SALL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006418363689240279,0.0,0.0,0.0,0.0
SAMHD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012970108362621418,0.0
SAMSN1,0.0016645499878602246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAP25,0.001281991421225308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SASH3,0.0017277390757584248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBK1,0.0,0.0,0.0,0.0,0.0,0.0020310960196506505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021545339473755085,0.0,0.0,0.0,0.0,0.0
SBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001077485080307396,0.0,0.0,0.0,0.0,0.0,0.0
SBSN,0.0,0.0,0.0025702685552992173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SC5D,0.0020236071942177315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCARA5,0.0,0.0,0.0,0.0,0.0,0.0016347525703227271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCARF1,0.0015336583057853812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCEL,0.0,0.0,0.0,0.0,0.0,0.002857927814537531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCG2,0.0,0.0,0.0,0.0019270472238495917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCG3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013643586221755407,0.0,0.0,0.0,0.0,0.0
SCG5,0.0,0.0,0.0,0.0,0.0,0.002171878053341682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCGB1A1,0.0,0.0,0.0066031886164646435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCGB1C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025477363927715385,0.0,0.0,0.0,0.0,0.0
SCGB1D2,0.0,0.0,0.0,0.0,0.0013947065486872067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCGB2A1,0.0,0.0,0.0024929298393118575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCGB2A2,0.0,0.0,0.0,0.0,0.0005296208558029673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCGB3A1,0.0,0.0,0.006573790858925589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCGB3A2,0.0,0.0,0.0,0.0,0.0,0.004074536732554059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCGN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008097356115952529,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCHIP1,0.0012211369055400954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCIN,0.0,0.0,0.0,0.0,0.0,0.0023707064106254713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCN3A,0.0,0.0,0.001151487549145136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCN4B,0.0,0.0,0.0,0.0,0.0,0.002003517449617892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCN7A,0.0,0.0,0.0,0.0,0.0,0.00200798255143272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCNN1B,0.0,0.002890895490356859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCNN1G,0.0,0.0,0.0,0.0,0.0,0.0021561188704658204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCTR,0.0,0.0,0.0038203516604984143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCUBE2,0.0,0.0,0.0,0.002815740259873159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCXA,0.0,0.0017131508205384578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDC2,0.0020229846416276016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDCBP2,0.0017191789776441365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDPR,0.0018208106879828673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDR16C5,0.0,0.0028894068726996206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDS,0.0,0.0,0.0,0.003002816699626231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEC11C,0.0023526262381014635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEC14L6,0.0,0.0,0.0,0.0,0.0,0.0017747466448699658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SECISBP2L,0.0016844716707443861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SECTM1,0.0018883576440119779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
